GAME_ID,MIN_HOME,PTS_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,TEAM_NAME_HOME,GAME_DATE_HOME,WL_HOME,MIN_AWAY,PTS_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,TEAM_NAME_AWAY,GAME_DATE_AWAY,WL_AWAY
0021500044,240.0,92.0,34.666666666666664,88.66666666666667,0.397,9.0,26.0,0.3423333333333333,13.666666666666666,19.0,0.718,13.333333333333334,31.666666666666668,45.0,20.333333333333332,8.0,5.666666666666667,16.0,23.333333333333332,-7.0,Denver Nuggets,2015-11-01 00:00:00,L,257.6666666666667,122.66666666666667,45.666666666666664,94.0,0.48866666666666664,9.333333333333334,23.666666666666668,0.39466666666666667,22.0,26.0,0.8496666666666667,15.333333333333334,37.0,52.333333333333336,24.0,8.0,7.666666666666667,19.333333333333332,23.333333333333332,11.0,Oklahoma City Thunder,2015-11-01 00:00:00,W
0021500045,239.33333333333334,100.66666666666667,38.333333333333336,89.66666666666667,0.4306666666666667,9.0,27.0,0.3476666666666666,15.0,20.666666666666668,0.7423333333333334,9.333333333333334,41.333333333333336,50.666666666666664,24.666666666666668,5.333333333333333,3.0,10.333333333333334,24.333333333333332,3.3333333333333335,Dallas Mavericks,2015-11-01 00:00:00,W,239.66666666666666,106.0,35.666666666666664,88.0,0.405,10.0,34.0,0.29433333333333334,24.666666666666668,30.0,0.8140000000000001,9.333333333333334,33.0,42.333333333333336,18.666666666666668,5.666666666666667,7.333333333333333,14.666666666666666,24.333333333333332,-9.666666666666666,Los Angeles Lakers,2015-11-01 00:00:00,L
0021500046,239.5,102.5,40.0,86.25,0.466,9.0,26.25,0.3405,13.5,18.75,0.7105,11.0,38.0,49.0,27.0,5.25,5.5,14.0,21.0,11.25,Cleveland Cavaliers,2015-11-02 00:00:00,W,239.33333333333334,88.66666666666667,30.333333333333332,77.0,0.38633333333333336,6.666666666666667,20.333333333333332,0.33666666666666667,21.333333333333332,27.666666666666668,0.7796666666666666,10.333333333333334,30.333333333333332,40.666666666666664,16.333333333333332,7.333333333333333,5.333333333333333,17.666666666666668,20.666666666666668,-17.333333333333332,Philadelphia 76ers,2015-11-02 00:00:00,L
0021500047,240.5,100.0,34.75,77.5,0.4505,7.5,21.0,0.3615,23.0,27.25,0.8452500000000001,9.75,27.25,37.0,23.75,7.0,5.25,16.5,25.75,-10.0,Milwaukee Bucks,2015-11-02 00:00:00,W,239.0,90.5,36.0,82.0,0.43975,3.5,14.25,0.215,15.0,20.75,0.7010000000000001,9.0,29.75,38.75,19.5,5.75,4.5,14.5,20.0,-15.25,Brooklyn Nets,2015-11-02 00:00:00,L
0021500048,239.25,106.0,38.25,90.25,0.4245,7.0,21.0,0.345,22.5,27.25,0.82725,15.25,31.25,46.5,20.75,9.25,4.75,15.0,25.0,2.75,New York Knicks,2015-11-02 00:00:00,L,240.0,99.25,40.0,85.25,0.46925,5.75,17.25,0.32825,13.5,17.0,0.8180000000000001,9.25,37.75,47.0,22.0,8.5,6.5,15.5,15.5,9.75,San Antonio Spurs,2015-11-02 00:00:00,W
0021500049,253.0,118.25,44.25,91.5,0.4855,9.5,23.5,0.40475,20.25,25.0,0.80775,15.0,38.0,53.0,22.25,7.75,8.0,20.5,23.5,7.0,Oklahoma City Thunder,2015-11-02 00:00:00,L,240.0,94.0,33.25,84.25,0.39425,8.0,30.75,0.2585,19.5,27.25,0.723,9.25,31.0,40.25,19.5,10.75,6.75,15.25,21.0,-13.75,Houston Rockets,2015-11-02 00:00:00,W
0021500050,239.75,100.0,38.0,85.5,0.4435,9.5,29.0,0.32925,14.5,20.25,0.74175,9.5,36.5,46.0,19.25,7.0,5.0,16.75,25.25,-1.5,Portland Trail Blazers,2015-11-02 00:00:00,W,239.66666666666666,102.66666666666667,34.0,77.66666666666667,0.437,3.3333333333333335,14.666666666666666,0.221,31.333333333333332,39.0,0.8039999999999999,7.0,36.0,43.0,21.333333333333332,6.666666666666667,4.666666666666667,13.333333333333334,24.0,4.333333333333333,Minnesota Timberwolves,2015-11-02 00:00:00,L
0021500051,239.75,119.0,43.25,89.25,0.48725,11.5,27.75,0.41324999999999995,21.0,28.0,0.759,11.25,40.25,51.5,28.25,8.75,7.0,13.0,23.0,25.0,Golden State Warriors,2015-11-02 00:00:00,W,240.25,89.5,32.5,85.0,0.3875,5.25,19.5,0.271,19.25,24.75,0.76925,11.25,30.75,42.0,22.0,8.5,4.25,12.5,21.5,-15.25,Memphis Grizzlies,2015-11-02 00:00:00,L
0021500052,239.75,100.5,36.5,90.5,0.40475,7.5,26.0,0.27899999999999997,20.0,28.0,0.7155,12.75,40.0,52.75,17.75,8.75,4.25,14.75,21.75,1.75,Phoenix Suns,2015-11-02 00:00:00,L,239.75,107.75,39.0,81.0,0.48300000000000004,6.5,23.25,0.27925,23.25,33.25,0.71225,5.75,39.75,45.5,21.5,5.5,7.75,12.75,19.0,8.5,LA Clippers,2015-11-02 00:00:00,W
0021500053,240.25,102.5,37.0,87.25,0.4225,11.5,28.5,0.40925,17.0,20.0,0.8545,11.25,37.25,48.5,23.0,6.0,6.0,11.5,15.25,2.5,Charlotte Hornets,2015-11-03 00:00:00,W,244.8,100.6,38.0,85.2,0.44720000000000004,9.8,25.4,0.3806,14.8,19.8,0.7032,7.0,36.2,43.2,20.0,7.0,5.8,15.2,21.0,-1.4,Chicago Bulls,2015-11-03 00:00:00,L
0021500054,239.75,93.0,33.75,80.5,0.4195,8.0,23.25,0.3325,17.5,22.0,0.8065,9.25,29.25,38.5,19.25,11.0,4.75,18.0,22.5,-6.25,Indiana Pacers,2015-11-03 00:00:00,W,246.5,94.5,34.75,90.0,0.38725,7.5,24.5,0.30574999999999997,17.5,26.25,0.66275,17.5,35.75,53.25,17.75,6.0,3.5,15.5,18.75,2.25,Detroit Pistons,2015-11-03 00:00:00,L
0021500055,239.8,99.0,37.8,85.2,0.4444,8.0,24.8,0.327,15.4,19.8,0.7934,9.4,35.2,44.6,23.6,9.6,3.8,14.2,18.0,2.0,Atlanta Hawks,2015-11-03 00:00:00,W,239.5,99.25,37.25,80.5,0.46299999999999997,8.0,22.75,0.3685,16.75,20.0,0.82775,8.0,36.0,44.0,20.25,7.75,7.0,14.0,20.5,3.5,Miami Heat,2015-11-03 00:00:00,L
0021500056,252.25,103.25,40.25,96.5,0.41725,7.75,25.0,0.31225,15.0,19.75,0.761,13.25,37.5,50.75,22.5,7.75,7.5,16.0,22.5,0.0,Orlando Magic,2015-11-03 00:00:00,W,239.75,100.75,37.25,91.0,0.4085,9.25,27.25,0.34075,17.0,23.25,0.72625,9.75,31.75,41.5,21.25,8.0,4.5,14.5,20.0,-14.25,New Orleans Pelicans,2015-11-03 00:00:00,L
0021500057,239.5,98.25,37.0,88.75,0.419,8.5,26.0,0.33675,15.75,21.75,0.73675,10.5,38.5,49.0,23.5,5.25,3.0,11.5,24.5,-0.25,Dallas Mavericks,2015-11-03 00:00:00,L,239.5,106.75,37.5,83.5,0.449,8.5,21.5,0.3865,23.25,30.0,0.771,11.5,37.5,49.0,20.5,9.75,3.5,17.5,25.5,11.75,Toronto Raptors,2015-11-03 00:00:00,W
0021500058,240.4,92.2,34.0,84.6,0.4064,4.8,19.6,0.2468,19.4,24.8,0.7754,11.4,32.2,43.6,22.2,7.8,4.8,13.2,23.4,-9.4,Memphis Grizzlies,2015-11-03 00:00:00,W,239.25,108.5,41.25,92.5,0.44225,7.5,21.0,0.35350000000000004,18.5,28.25,0.656,13.75,33.5,47.25,21.75,7.75,3.25,14.0,26.25,-2.0,Sacramento Kings,2015-11-03 00:00:00,L
0021500059,239.25,106.75,35.75,87.5,0.4085,9.0,32.0,0.2785,26.25,32.0,0.8145,9.75,32.0,41.75,18.5,6.5,6.5,13.5,25.25,-10.0,Los Angeles Lakers,2015-11-03 00:00:00,L,240.0,99.0,36.75,87.75,0.42425,8.5,24.5,0.34425,17.0,22.0,0.75625,12.75,33.25,46.0,22.75,7.25,6.0,15.5,23.25,-2.5,Denver Nuggets,2015-11-03 00:00:00,W
0021500060,239.6,94.4,34.0,82.6,0.4126,8.0,23.2,0.3356,18.4,23.4,0.7969999999999999,11.6,29.8,41.4,19.0,10.8,4.0,17.2,22.0,-4.6,Indiana Pacers,2015-11-04 00:00:00,W,240.25,100.0,35.25,87.75,0.40349999999999997,7.75,26.5,0.29475,21.75,26.0,0.83675,12.0,31.25,43.25,23.75,10.25,5.0,17.25,24.0,-0.75,Boston Celtics,2015-11-04 00:00:00,L
0021500061,240.4,117.2,46.0,94.8,0.48360000000000003,11.0,33.0,0.3318,14.2,17.8,0.8274000000000001,12.4,32.4,44.8,31.4,5.4,5.0,9.4,17.4,2.0,San Antonio Spurs,2015-11-04 00:00:00,L,239.75,104.5,37.0,82.25,0.45325,8.25,23.5,0.3605,22.25,29.0,0.745,9.5,31.0,40.5,21.5,8.75,5.0,16.25,21.25,0.5,Washington Wizards,2015-11-04 00:00:00,W
0021500062,240.2,100.4,37.8,84.0,0.4516,8.0,23.8,0.34059999999999996,16.8,21.6,0.7918,9.2,34.2,43.4,24.6,10.8,5.0,13.8,16.4,7.2,Atlanta Hawks,2015-11-04 00:00:00,W,239.2,89.8,36.0,82.2,0.4386,3.8,15.6,0.21959999999999996,14.0,19.2,0.7146,10.0,29.6,39.6,20.4,6.4,4.4,15.4,19.8,-15.0,Brooklyn Nets,2015-11-04 00:00:00,L
0021500063,239.4,101.2,38.6,85.6,0.4524,8.6,26.4,0.3242,15.4,21.4,0.7121999999999999,10.6,38.2,48.8,25.8,5.2,4.8,13.4,19.2,11.0,Cleveland Cavaliers,2015-11-04 00:00:00,W,239.6,102.0,37.2,89.0,0.4182,7.2,21.6,0.3426,20.4,24.8,0.8218,14.0,31.2,45.2,19.8,8.6,5.2,14.4,24.6,0.2,New York Knicks,2015-11-04 00:00:00,L
0021500064,244.8,99.0,35.0,85.0,0.41079999999999994,8.6,31.4,0.2716,20.4,28.6,0.7196,10.6,31.2,41.8,21.2,10.2,5.6,16.0,20.8,-10.0,Houston Rockets,2015-11-04 00:00:00,W,254.8,105.4,41.4,95.4,0.43479999999999996,7.6,24.0,0.3198,15.0,19.6,0.7666000000000001,12.4,35.8,48.2,23.6,8.6,7.2,15.6,23.0,-1.0,Orlando Magic,2015-11-04 00:00:00,L
0021500065,240.4,98.2,34.8,79.2,0.4418,7.6,21.4,0.3588,21.0,25.2,0.8291999999999999,9.4,27.4,36.8,23.8,6.8,5.0,15.2,24.4,-7.2,Milwaukee Bucks,2015-11-04 00:00:00,W,240.0,88.25,31.25,78.0,0.39475,6.5,22.25,0.306,19.25,24.5,0.8015,10.75,32.5,43.25,18.0,6.5,6.25,17.75,21.25,-14.0,Philadelphia 76ers,2015-11-04 00:00:00,L
0021500066,239.6,106.0,36.6,82.6,0.44279999999999997,7.8,20.0,0.3806,25.0,31.8,0.7809999999999999,11.6,36.6,48.2,18.8,10.6,3.4,16.8,23.6,10.4,Toronto Raptors,2015-11-04 00:00:00,W,250.6,114.2,43.2,89.6,0.48360000000000003,9.2,23.4,0.39339999999999997,18.6,22.8,0.8176,14.2,36.4,50.6,23.0,7.8,8.4,20.2,24.6,4.6,Oklahoma City Thunder,2015-11-04 00:00:00,L
0021500067,239.0,106.2,41.0,90.8,0.449,8.2,21.6,0.3744,16.0,25.0,0.6248,12.4,32.0,44.4,22.4,8.0,3.4,14.6,25.4,-5.8,Sacramento Kings,2015-11-04 00:00:00,L,240.2,104.0,38.2,89.0,0.43220000000000003,8.8,25.4,0.345,18.8,26.8,0.6996,12.0,38.4,50.4,19.6,9.8,4.2,15.4,19.6,5.6,Phoenix Suns,2015-11-04 00:00:00,W
0021500068,239.6,101.6,38.6,83.8,0.4612,9.8,28.2,0.35140000000000005,14.6,22.6,0.6872,10.2,36.2,46.4,17.6,6.6,5.4,17.2,25.2,2.0,Portland Trail Blazers,2015-11-04 00:00:00,W,239.5,93.75,35.75,84.75,0.4235,5.0,16.0,0.32825000000000004,17.25,24.25,0.718,12.0,32.0,44.0,14.5,9.75,6.5,11.25,23.25,7.0,Utah Jazz,2015-11-04 00:00:00,L
0021500069,239.8,107.8,39.8,82.4,0.4842000000000001,6.8,23.0,0.29619999999999996,21.4,31.0,0.697,6.6,38.0,44.6,22.0,5.6,7.0,12.4,20.4,6.0,LA Clippers,2015-11-04 00:00:00,L,239.8,117.6,42.4,88.4,0.4816,11.2,27.4,0.40759999999999996,21.6,28.6,0.762,10.8,38.8,49.6,28.2,8.2,6.6,12.8,22.8,20.8,Golden State Warriors,2015-11-04 00:00:00,W
0021500070,244.8,102.0,38.6,85.8,0.45099999999999996,9.8,25.2,0.38480000000000003,15.0,19.4,0.7260000000000001,7.8,35.4,43.2,21.4,6.4,5.2,13.8,20.0,-0.6,Chicago Bulls,2015-11-05 00:00:00,W,250.6,111.4,42.4,89.2,0.47640000000000005,8.8,22.2,0.39679999999999993,17.8,22.4,0.7966,13.8,36.6,50.4,23.0,6.8,9.2,18.2,24.4,2.2,Oklahoma City Thunder,2015-11-05 00:00:00,L
0021500071,239.75,98.0,33.0,79.5,0.416,3.5,14.0,0.249,28.5,34.75,0.83025,7.75,35.5,43.25,20.0,6.75,5.0,14.0,24.75,0.25,Minnesota Timberwolves,2015-11-05 00:00:00,L,239.4,98.6,37.2,79.6,0.4678,7.2,21.0,0.352,17.0,21.0,0.8061999999999999,7.8,35.8,43.6,19.0,7.4,6.8,14.4,20.2,5.2,Miami Heat,2015-11-05 00:00:00,W
0021500072,239.8,97.4,36.0,87.4,0.41319999999999996,8.0,26.6,0.3108,17.4,22.8,0.7672000000000001,10.0,38.0,48.0,22.2,5.8,2.8,11.8,22.2,-3.0,Dallas Mavericks,2015-11-05 00:00:00,L,240.2,103.6,38.4,87.6,0.4368,10.4,28.2,0.3718,16.4,19.4,0.8484,10.6,37.8,48.4,22.2,6.4,6.0,11.4,17.2,4.8,Charlotte Hornets,2015-11-05 00:00:00,W
0021500073,240.2,96.0,35.0,84.6,0.41720000000000007,7.8,23.6,0.3254,18.2,24.4,0.7402,12.4,33.4,45.8,21.4,6.6,6.0,15.0,21.4,-4.4,Denver Nuggets,2015-11-05 00:00:00,L,239.4,94.2,36.0,84.8,0.4258,6.2,17.6,0.3542,16.0,22.8,0.7038,12.0,31.8,43.8,16.2,9.0,6.4,11.0,23.8,8.0,Utah Jazz,2015-11-05 00:00:00,W
0021500074,240.4,96.2,35.6,83.6,0.43179999999999996,5.8,20.4,0.2918,19.2,24.6,0.7727999999999999,10.6,32.2,42.8,23.2,7.0,5.2,11.6,22.6,-7.2,Memphis Grizzlies,2015-11-05 00:00:00,L,239.8,102.2,38.6,83.6,0.46240000000000003,10.4,27.8,0.3764,14.6,23.8,0.6357999999999999,11.8,33.8,45.6,19.0,5.8,5.2,16.4,24.8,2.2,Portland Trail Blazers,2015-11-05 00:00:00,W
0021500075,254.8,106.4,40.6,90.8,0.4466,8.4,23.8,0.3534,16.8,21.6,0.7878000000000001,10.2,34.8,45.0,24.0,7.6,6.8,15.2,23.6,0.2,Orlando Magic,2015-11-06 00:00:00,W,240.0,102.2,35.4,83.8,0.4226,7.4,21.0,0.34619999999999995,24.0,29.8,0.7944000000000001,12.8,34.2,47.0,17.6,10.0,4.0,14.6,22.4,8.0,Toronto Raptors,2015-11-06 00:00:00,L
0021500076,240.2,103.2,36.8,83.4,0.4444,8.2,23.8,0.3524,21.4,27.8,0.7525999999999999,9.6,31.8,41.4,21.8,9.0,5.6,17.8,22.4,-3.6,Washington Wizards,2015-11-06 00:00:00,L,240.6,103.6,37.0,89.6,0.4136,8.6,27.2,0.3158,21.0,25.4,0.826,12.6,32.6,45.2,23.8,11.8,5.0,17.2,23.4,3.4,Boston Celtics,2015-11-06 00:00:00,W
0021500077,239.6,106.2,35.2,85.6,0.4114,8.6,30.2,0.2836,27.2,33.6,0.8066000000000001,8.8,32.6,41.4,17.6,7.0,6.4,13.8,24.6,-6.8,Los Angeles Lakers,2015-11-06 00:00:00,W,239.6,89.4,36.2,82.2,0.44079999999999997,4.4,17.6,0.2512,12.6,17.6,0.7074,9.6,30.2,39.8,20.8,5.4,4.6,15.8,22.0,-13.2,Brooklyn Nets,2015-11-06 00:00:00,L
0021500078,240.4,91.0,33.2,78.2,0.4196,7.2,22.4,0.3318,17.4,22.6,0.7746000000000001,10.0,32.2,42.2,19.0,7.0,5.8,17.4,20.6,-12.4,Philadelphia 76ers,2015-11-06 00:00:00,L,239.6,103.8,40.0,84.4,0.47380000000000005,8.8,25.8,0.3392,15.0,20.4,0.728,10.6,37.2,47.8,26.4,6.0,3.4,14.8,19.0,12.6,Cleveland Cavaliers,2015-11-06 00:00:00,W
0021500079,239.6,96.0,35.4,86.6,0.40919999999999995,6.2,21.8,0.29779999999999995,19.0,23.4,0.8132000000000001,13.0,31.0,44.0,19.0,7.0,4.8,15.2,23.4,-6.2,New York Knicks,2015-11-06 00:00:00,L,240.6,98.6,35.8,78.2,0.4584,6.4,20.6,0.3016,20.6,24.8,0.828,8.4,27.2,35.6,24.6,6.6,5.2,14.0,23.8,-0.8,Milwaukee Bucks,2015-11-06 00:00:00,W
0021500080,239.8,95.2,37.2,81.2,0.458,6.0,21.0,0.2919999999999999,14.8,19.4,0.7542,8.8,34.6,43.4,18.6,7.4,6.6,14.0,19.0,2.6,Miami Heat,2015-11-06 00:00:00,L,239.4,92.6,34.8,81.4,0.4282,7.2,21.6,0.324,15.8,22.0,0.7376,11.8,30.2,42.0,18.6,8.8,4.4,17.0,19.0,-2.6,Indiana Pacers,2015-11-06 00:00:00,W
0021500081,239.8,103.6,38.2,89.6,0.42679999999999996,9.4,27.8,0.33920000000000006,17.8,23.4,0.756,9.0,30.6,39.6,23.0,8.2,5.0,14.0,20.8,-12.6,New Orleans Pelicans,2015-11-06 00:00:00,L,240.2,102.2,37.6,82.8,0.4568,7.8,23.2,0.343,19.2,23.4,0.8248000000000001,9.0,34.8,43.8,25.4,10.6,5.4,13.8,17.0,6.2,Atlanta Hawks,2015-11-06 00:00:00,W
0021500082,240.6,103.4,38.8,90.0,0.4344,9.6,26.6,0.3616,16.2,22.8,0.6954,11.6,37.4,49.0,19.4,10.8,4.2,15.0,19.4,7.2,Phoenix Suns,2015-11-06 00:00:00,L,245.0,95.6,35.2,86.8,0.4098,7.6,24.0,0.3174,17.6,28.2,0.6302,15.2,36.8,52.0,17.2,6.4,3.4,15.4,19.2,3.4,Detroit Pistons,2015-11-06 00:00:00,W
0021500083,239.6,95.8,34.8,87.2,0.4008,6.8,23.0,0.29579999999999995,19.4,25.2,0.7704,12.6,32.2,44.8,20.8,7.4,5.0,14.6,20.2,-11.4,Denver Nuggets,2015-11-06 00:00:00,L,240.0,119.2,43.4,87.8,0.4952,12.8,28.8,0.4394,19.6,27.8,0.6914,9.2,39.8,49.0,30.4,8.6,6.4,12.8,21.4,20.6,Golden State Warriors,2015-11-06 00:00:00,W
0021500084,245.0,105.2,37.0,84.0,0.4394,10.0,31.6,0.3092,21.2,28.8,0.7444,10.4,32.4,42.8,22.4,9.2,4.8,17.0,22.2,-4.8,Houston Rockets,2015-11-06 00:00:00,W,239.0,107.4,40.8,90.6,0.4478,7.8,22.4,0.34700000000000003,18.0,27.2,0.6474,12.8,30.4,43.2,22.8,9.2,3.4,14.4,23.8,-5.6,Sacramento Kings,2015-11-06 00:00:00,L
0021500085,250.0,97.6,36.8,88.8,0.4144,9.2,26.0,0.35359999999999997,14.8,20.0,0.6952,8.8,36.6,45.4,21.4,6.0,5.8,13.6,20.4,-5.4,Chicago Bulls,2015-11-07 00:00:00,L,244.8,98.8,34.2,82.8,0.414,4.2,14.4,0.2868,26.2,33.2,0.7902,9.0,37.2,46.2,21.2,7.0,5.4,14.2,24.4,2.0,Minnesota Timberwolves,2015-11-07 00:00:00,W
0021500086,240.2,105.4,37.8,82.2,0.46319999999999995,8.4,23.0,0.369,21.4,26.2,0.8089999999999999,8.2,31.6,39.8,23.8,9.6,4.4,19.2,23.2,-6.8,Washington Wizards,2015-11-07 00:00:00,L,240.0,105.6,39.0,84.6,0.46340000000000003,8.8,25.2,0.3522,18.8,22.0,0.8702,9.4,33.2,42.6,28.2,11.2,5.4,13.6,16.6,8.6,Atlanta Hawks,2015-11-07 00:00:00,W
0021500087,244.8,100.2,39.0,86.2,0.45200000000000007,7.2,19.8,0.373,15.0,18.8,0.805,9.4,34.0,43.4,23.8,7.6,6.2,14.6,22.0,2.8,Orlando Magic,2015-11-07 00:00:00,W,239.8,91.4,33.6,77.6,0.4276,8.0,24.6,0.3348,16.2,23.2,0.7081999999999999,9.2,31.4,40.6,21.4,6.0,6.6,16.2,20.2,-11.0,Philadelphia 76ers,2015-11-07 00:00:00,L
0021500088,240.0,96.6,36.0,87.2,0.41419999999999996,7.8,27.2,0.29059999999999997,16.8,21.0,0.7954,10.0,36.8,46.8,21.4,5.4,2.6,12.0,20.6,-4.4,Dallas Mavericks,2015-11-07 00:00:00,W,239.4,104.2,39.0,90.2,0.433,10.0,29.8,0.33680000000000004,16.2,20.6,0.7844,8.8,32.6,41.4,23.0,7.8,5.6,12.8,20.4,-11.2,New Orleans Pelicans,2015-11-07 00:00:00,L
0021500089,240.4,94.8,34.8,78.2,0.4462,6.6,19.8,0.32320000000000004,18.6,22.4,0.8208,9.2,28.2,37.4,23.4,6.6,6.0,13.8,20.6,1.8,Milwaukee Bucks,2015-11-07 00:00:00,W,240.0,91.6,36.8,83.2,0.4431999999999999,4.0,16.2,0.2552,14.0,18.4,0.7586,12.6,31.2,43.8,21.0,6.4,4.0,16.4,22.2,-9.4,Brooklyn Nets,2015-11-07 00:00:00,L
0021500090,240.0,103.6,38.6,85.4,0.4514,10.4,27.2,0.385,16.0,19.8,0.8256,9.6,36.8,46.4,22.0,7.0,5.8,12.8,17.6,2.8,Charlotte Hornets,2015-11-07 00:00:00,L,240.0,100.8,39.4,82.0,0.4812,6.8,19.4,0.34540000000000004,15.2,19.6,0.7956,9.0,39.6,48.6,24.4,7.8,4.6,16.2,18.2,12.4,San Antonio Spurs,2015-11-07 00:00:00,W
0021500091,240.6,89.6,33.4,85.4,0.3978,5.6,21.0,0.26739999999999997,17.2,21.6,0.8,10.8,32.4,43.2,21.2,6.2,4.4,11.6,21.8,-11.0,Memphis Grizzlies,2015-11-07 00:00:00,L,239.8,94.6,35.2,84.6,0.4162,8.2,20.6,0.4096,16.0,22.2,0.7276,13.0,33.0,46.0,16.8,9.6,7.4,12.8,22.8,11.0,Utah Jazz,2015-11-07 00:00:00,W
0021500092,239.2,99.8,38.0,87.8,0.43220000000000003,7.8,21.8,0.3556,16.0,24.4,0.6508,12.2,28.8,41.0,22.8,9.8,2.6,15.8,23.0,-11.0,Sacramento Kings,2015-11-07 00:00:00,L,240.4,107.6,39.8,90.2,0.44259999999999994,11.4,34.4,0.33480000000000004,16.6,22.8,0.73,11.2,31.4,42.6,22.6,6.0,4.6,11.2,18.4,-16.0,Sacramento Kings,2015-11-07 00:00:00,L
0021500093,239.6,106.6,39.8,84.0,0.4746,6.4,23.6,0.2694,20.6,29.8,0.6976,7.6,36.8,44.4,23.8,5.6,6.2,11.8,21.2,3.8,LA Clippers,2015-11-07 00:00:00,L,244.6,108.6,38.6,84.8,0.45459999999999995,10.4,33.0,0.3124,21.0,27.4,0.7738,10.2,32.2,42.4,21.8,10.0,3.6,16.6,23.6,0.0,Houston Rockets,2015-11-07 00:00:00,W
0021500094,239.2,91.4,35.2,83.8,0.42000000000000004,6.0,19.2,0.31060000000000004,15.0,21.0,0.7328000000000001,12.2,31.6,43.8,18.4,8.4,4.4,14.4,18.6,-1.6,Indiana Pacers,2015-11-08 00:00:00,L,239.6,102.8,39.4,84.2,0.4678000000000001,7.8,24.8,0.3162,16.2,22.0,0.7346,10.4,36.2,46.6,25.6,5.6,3.8,13.0,18.0,7.4,Cleveland Cavaliers,2015-11-08 00:00:00,W
0021500095,239.6,95.6,34.4,84.8,0.40599999999999997,6.8,21.4,0.32299999999999995,20.0,25.0,0.7978,11.8,33.0,44.8,19.2,6.0,5.0,12.8,21.6,-3.2,New York Knicks,2015-11-08 00:00:00,W,239.6,103.0,35.4,86.4,0.4102,8.6,28.8,0.2972,23.6,31.2,0.7455999999999999,8.8,32.2,41.0,17.8,8.0,6.2,13.0,22.8,-7.4,Los Angeles Lakers,2015-11-08 00:00:00,L
0021500096,240.0,94.8,33.8,81.6,0.4136,5.8,19.6,0.2932,21.4,27.2,0.7776,12.4,31.6,44.0,16.4,9.4,4.4,13.6,20.0,2.0,Toronto Raptors,2015-11-08 00:00:00,L,240.0,96.0,37.6,82.4,0.4566,6.4,20.8,0.3148,14.4,20.0,0.7163999999999999,10.2,35.2,45.4,18.0,8.0,6.8,13.4,19.0,8.6,Miami Heat,2015-11-08 00:00:00,W
0021500097,240.4,108.4,42.2,86.0,0.4896,8.0,20.8,0.3776,16.0,20.8,0.78,12.8,35.6,48.4,24.4,8.0,9.0,17.2,23.8,5.8,Oklahoma City Thunder,2015-11-08 00:00:00,W,240.4,102.0,39.0,90.2,0.4356,10.2,26.2,0.4048,13.8,19.6,0.6968,10.8,33.8,44.6,19.6,9.6,3.0,15.8,21.0,-0.6,Phoenix Suns,2015-11-08 00:00:00,L
0021500098,239.6,104.4,40.0,81.6,0.49119999999999997,10.4,28.0,0.3734,14.0,23.6,0.6113999999999999,11.0,34.2,45.2,20.4,5.0,4.6,16.2,22.6,2.4,Portland Trail Blazers,2015-11-08 00:00:00,L,245.2,98.4,37.2,86.8,0.43079999999999996,7.4,24.2,0.308,16.6,27.4,0.6128,14.2,35.2,49.4,15.8,8.0,3.8,14.2,19.4,4.4,Detroit Pistons,2015-11-08 00:00:00,W
0021500099,239.0,95.6,36.4,85.2,0.4284,7.4,20.8,0.3516,15.4,21.2,0.744,12.0,33.4,45.4,21.4,9.2,3.8,13.2,18.0,5.2,Indiana Pacers,2015-11-09 00:00:00,W,244.8,99.6,38.2,83.8,0.45360000000000006,7.8,21.8,0.37279999999999996,15.4,18.8,0.8286,8.4,35.2,43.6,22.8,8.0,4.6,15.6,22.2,1.2,Orlando Magic,2015-11-09 00:00:00,L
0021500100,245.0,101.0,38.2,91.2,0.41879999999999995,9.8,26.6,0.37,14.8,19.4,0.7142000000000001,9.8,37.2,47.0,23.4,5.6,6.2,12.6,19.4,0.0,Chicago Bulls,2015-11-09 00:00:00,W,240.2,94.8,36.8,85.0,0.4372,7.8,26.6,0.29480000000000006,13.4,20.4,0.6752,10.6,32.6,43.2,22.2,6.4,7.4,15.2,18.4,-10.0,Philadelphia 76ers,2015-11-09 00:00:00,L
0021500101,239.8,108.2,40.4,84.2,0.48180000000000006,10.0,25.6,0.3878,17.4,20.6,0.8558,8.4,30.0,38.4,29.8,12.0,5.4,14.8,17.2,6.2,Atlanta Hawks,2015-11-09 00:00:00,L,244.6,99.8,35.8,82.2,0.43740000000000007,4.6,13.4,0.3302,23.6,30.2,0.7862,9.4,37.0,46.4,21.8,8.4,5.6,16.4,22.8,3.8,Minnesota Timberwolves,2015-11-09 00:00:00,W
